EVI_train,NBR_train,NDVI_change,NDVI_test,NDVI_train,NIR_train,RED_train,SWIR_test,SWIR_train,VH_VV_ratio,VH_test,VH_train,VV_test,VV_train,aspect,elevation,label,slope
0.024388831,-0.16022553,0.013555336,0.05611764,0.042562302,0.23938571,0.21984,0.4328,0.43868,1.544245,-25.448786,-24.966692,-16.364603,-16.16757,257.48126,1549.0,1,8.495003
0.3353546,0.3249551,0.031275727,0.6178038,0.5865281,0.2214,0.0577,0.2429,0.19605,1.6546012,-15.970412,-14.417491,-9.94977,-8.713574,314.97656,1420.0,1,1.3119776
0.3083089,0.28019854,-0.02380259,0.49071616,0.51451874,0.2321,0.0744,0.2669,0.21543333,1.6500485,-16.303278,-14.699977,-10.276247,-8.908815,14.047271,1415.0,1,3.818663
0.34032565,0.3109183,-0.069303,0.50803715,0.5773402,0.227275,0.0609,0.261,0.1977,1.6920844,-16.048994,-14.517494,-10.27882,-8.579652,39.8286,1402.0,1,7.208094
0.3194603,0.28350586,0.033718936,0.5772973,0.5435784,0.22625,0.0669,0.244,0.21125,1.6534295,-15.790893,-14.40043,-10.231065,-8.709431,-0.0,1398.0,1,5.547545
0.30302435,0.2884728,-0.013026449,0.5273723,0.5403987,0.2202,0.0657,0.2574,0.2014,1.7161753,-16.093084,-14.653453,-10.502368,-8.538436,81.87645,1385.0,1,6.5351186
0.38453865,0.37634206,0.023691617,0.6517894,0.6280978,0.24143334,0.05515,0.2315,0.1944,1.6539922,-16.187902,-14.516897,-10.405327,-8.776884,30.984419,1374.0,1,5.3933396
0.3337209,0.28967327,0.00101077,0.5762846,0.5752738,0.22531667,0.06075,0.2502,0.207975,1.6644593,-15.856823,-14.4739485,-10.22273,-8.695886,45.023407,1409.0,1,3.9304423
0.34146115,0.2948901,-0.080076426,0.5041373,0.58421373,0.2268,0.059525,0.2712,0.2014,1.6992505,-16.28199,-14.406351,-10.40593,-8.478063,-0.0,1409.0,1,6.464861
0.33216852,0.30812407,0.050476052,0.6358681,0.58539206,0.2214,0.0579,0.231,0.20043333,1.6617585,-15.579926,-14.294923,-10.231269,-8.602287,50.21745,1379.0,1,7.2091446
0.30622554,0.27741933,-0.003026829,0.5263158,0.52934265,0.2277,0.070075,0.259,0.2081,1.6231626,-15.7899065,-14.644833,-10.478165,-9.022407,-0.0,1409.0,1,4.6273675
0.31766444,0.27907088,-0.0072486144,0.5337331,0.54098177,0.22576667,0.06725,0.26235,0.2071,1.682632,-16.103725,-14.252322,-10.736845,-8.470255,45.023403,1402.0,1,6.532577
0.3487981,0.32126182,-0.059652336,0.5379508,0.59760314,0.23106667,0.0582,0.2512,0.203875,1.6900431,-15.873908,-14.298453,-10.217273,-8.460407,23.215542,1388.0,1,7.0289807
0.34740034,0.28785542,-0.09207901,0.49830326,0.5903823,0.22985,0.0592,0.2664,0.2093,1.6709362,-15.771793,-14.675763,-10.3791275,-8.782958,36.89236,1408.0,1,4.628723
0.34192786,0.31542218,-0.064986594,0.5028418,0.56782836,0.235625,0.06495,0.2594,0.20255,1.7402788,-15.858893,-14.431125,-10.492098,-8.292421,23.215538,1384.0,1,7.0289803
0.34197634,0.31900355,-0.06729798,0.5066786,0.5739765,0.23165,0.0627,0.255,0.2047,1.6667349,-15.889541,-14.757579,-10.3750305,-8.854184,-0.0,1383.0,1,5.547545
0.3667729,0.30162638,-0.02227541,0.5647934,0.58706886,0.2381,0.06195,0.2588,0.21185,1.6457396,-15.687803,-14.055679,-10.2809,-8.540646,33.711662,1417.0,1,3.3411644
0.33277255,0.2809858,-0.04008006,0.5294424,0.5695225,0.2235,0.0613,0.2709,0.2094,1.6549402,-16.06161,-14.440248,-10.523694,-8.725539,51.36301,1411.0,1,5.9206343
0.34313524,0.311095,-0.05176118,0.53087187,0.5826331,0.226,0.0596,0.2543,0.2013,1.7259357,-15.945867,-14.416024,-10.068692,-8.352585,90.0,1399.0,1,0.92816734
0.3444737,0.30224138,-0.07369384,0.4947166,0.56841046,0.23385,0.06435,0.259,0.2087,1.62631,-15.977118,-14.687559,-10.879375,-9.031218,33.71166,1385.0,1,6.659758
0.32856235,0.27394277,-0.04650323,0.5284159,0.57491916,0.21915,0.05915,0.2627,0.20325,1.6476445,-16.30938,-14.471057,-10.419865,-8.782875,26.58376,1399.0,1,2.073366
0.33611917,0.32136652,0.019513432,0.5938494,0.574336,0.2282,0.0617,0.2451,0.20045,1.6652365,-15.733935,-14.535269,-10.099451,-8.728652,39.828564,1399.0,1,7.2080903
0.32482576,0.25982252,0.05297647,0.6166891,0.56371266,0.22365,0.0624,0.2577,0.216,1.6419814,-15.800657,-15.536201,-10.277767,-9.461862,341.55103,1395.0,1,2.9306648
0.21665698,0.085271284,-0.010505283,0.31151238,0.32201767,0.2765,0.1418,0.3339,0.32295,1.4838805,-17.28742,-16.93948,-12.271303,-11.415663,90.0,1401.0,1,0.9281597
0.12180321,0.008094678,0.08032368,0.29000518,0.20968151,0.2374,0.1551,0.31535,0.33711666,1.8129258,-18.785536,-18.824738,-11.47434,-10.383623,258.69922,1542.0,1,4.7223473
0.31742728,0.3182728,0.035818525,0.5481063,0.5122878,0.25876,0.08345,0.2485,0.219725,1.5230051,-16.896635,-15.087292,-11.126765,-9.906264,258.69913,1529.0,1,4.7223186
0.400105,0.4028281,-0.08343608,0.55287135,0.6363074,0.26455,0.0588,0.23761667,0.19838,1.567372,-16.890726,-15.006306,-10.965869,-9.574183,225.02359,1530.0,1,3.9304547
0.13257134,-0.040037505,0.025320526,0.22063667,0.19531615,0.27323332,0.18394,0.3425,0.36305,2.1728354,-14.309113,-15.612846,-6.5287724,-7.1854715,180.0,1526.0,1,4.6273675
0.25626627,0.17006335,0.058461994,0.472,0.413538,0.25476667,0.1057,0.2466,0.25895,1.5048149,-15.843895,-16.062016,-10.378788,-10.673749,26.583796,1521.0,1,2.0733666
0.36182547,0.35020104,-0.032587204,0.55851066,0.59109783,0.24903333,0.064,0.2751,0.20675,1.7301726,-16.226984,-14.975177,-10.823143,-8.655308,303.66846,1418.0,1,3.3422132
0.42781493,0.45038316,-0.110282674,0.583423,0.69370574,0.25395,0.045925,0.26325,0.1719,1.7004992,-15.880789,-13.877157,-9.978589,-8.160638,314.9766,1424.0,1,1.3119773
0.41138044,0.42805314,-0.07641933,0.6001106,0.67652994,0.2493,0.0481,0.259,0.18035,1.7270889,-15.5942135,-14.197141,-10.366839,-8.220272,314.9766,1424.0,1,2.6225798
0.4087651,0.45343304,-0.030606577,0.61299735,0.6436039,0.26725,0.05795,0.253,0.186525,1.677451,-16.06631,-14.184511,-10.333517,-8.455992,314.9766,1426.0,1,3.9304416
0.4719207,0.5132409,-0.09862656,0.5965281,0.69515467,0.3,0.05395,0.2634,0.17730834,1.7005451,-16.097628,-13.972033,-10.585902,-8.216208,134.97661,1428.0,1,1.3119768
0.43323982,0.4236726,-0.059596684,0.6293797,0.68897635,0.2574,0.0474,0.2461,0.18243334,1.7094442,-16.030983,-14.360496,-10.373738,-8.400681,323.10767,1421.0,1,4.628722
0.48803508,0.5714286,0.037242107,0.7982014,0.76095927,0.2827,0.038375,0.1422,0.155,1.5930694,-15.999477,-16.842197,-9.82947,-10.572167,71.57896,1414.0,1,8.737005
0.3411095,0.32522354,-0.13357219,0.4520945,0.58566666,0.22605,0.05906667,0.27375,0.1943,1.6835344,-16.564192,-14.804015,-10.621241,-8.793414,336.78442,1412.0,1,7.0289817
0.34985834,0.32183766,-0.07060302,0.52030605,0.59090906,0.22166666,0.057,0.2585,0.19806667,1.7276622,-16.762352,-15.285061,-10.843585,-8.847251,314.97656,1414.0,1,2.6225805
0.34292972,0.32078773,-0.09465036,0.48462752,0.5792779,0.22635,0.0603,0.27745,0.196225,1.6495674,-16.451763,-14.677846,-10.642064,-8.897997,338.18243,1407.0,1,4.9826565
0.31972203,0.26358268,-0.14798823,0.40167597,0.5496642,0.2192,0.0637,0.2912,0.2097,1.5847495,-17.393616,-15.205111,-11.089058,-9.594646,-0.0,1394.0,1,7.3788605
0.31939122,0.28463376,0.006639937,0.56821746,0.56157756,0.21513334,0.0604,0.2486,0.19358334,1.6753207,-15.67127,-14.127346,-10.316037,-8.432621,314.9766,1380.0,1,2.6225793
0.26815674,0.18310212,0.028215991,0.48121276,0.45299676,0.23455,0.0883,0.2726,0.25105,1.6275194,-16.213911,-14.894838,-10.628716,-9.151866,-0.0,1375.0,1,1.8543341
0.2934939,0.2061082,0.0122484695,0.5142821,0.50203365,0.22773333,0.0755,0.2714,0.2408,1.6117363,-16.14505,-14.45915,-10.644313,-8.971164,345.95276,1375.0,1,3.8186626
0.287569,0.22479236,-0.078258574,0.429591,0.5078496,0.2065,0.0674,0.2842,0.2062,1.6514839,-16.366953,-14.691818,-11.537268,-8.8961315,333.41626,1372.0,1,2.0733657
0.32510608,0.29241663,0.0072533777,0.57042253,0.5631692,0.219,0.0612,0.2643,0.2011,1.6891629,-16.155565,-14.325716,-10.950529,-8.480956,161.55104,1374.0,1,2.9306645
0.3023632,0.24581498,0.0015335338,0.5392329,0.5376994,0.2121,0.063766666,0.2695,0.2078,1.6691289,-15.430566,-14.4607,-10.4208765,-8.663621,180.0,1378.0,1,2.7802885
0.34374738,0.2973436,-0.13785969,0.4305105,0.56837016,0.2271,0.0625,0.3025,0.199525,1.6496179,-16.192606,-14.461709,-10.745661,-8.766703,186.3453,1387.0,1,8.339477
0.3144915,0.25115472,0.017221428,0.5555556,0.53833413,0.2167,0.06503333,0.25955,0.21153334,1.6171829,-15.71646,-14.313211,-10.650241,-8.850707,161.55109,1418.0,1,2.9306636
0.31395358,0.25135043,0.014457684,0.5532333,0.5387756,0.222975,0.06683333,0.2756,0.210625,1.6520431,-15.191501,-14.410473,-10.216799,-8.722819,225.02324,1421.0,1,1.3119732
0.2957061,0.25205684,0.050148517,0.57779956,0.527651,0.20925,0.0647,0.2736,0.2058,1.6584219,-15.325355,-14.0660095,-9.985783,-8.481564,134.97676,1423.0,1,2.622572
0.35926422,0.26228073,-0.0011930321,0.5174403,0.51863337,0.2878,0.091225,0.2797,0.26403335,1.5331315,-15.717891,-15.676204,-10.591894,-10.224957,270.0,1416.0,1,0.9281606
0.32510492,0.25483692,-0.0954435,0.37973195,0.47517544,0.28375,0.10095,0.3248,0.269,1.5137998,-16.439318,-15.276992,-11.040899,-10.091818,336.78467,1421.0,1,7.0289707
0.31444898,0.22404887,-0.07110341,0.41899738,0.49010077,0.2606,0.089175,0.3002,0.25935,1.6708454,-16.297636,-15.077204,-10.864386,-9.023698,318.79117,1405.0,1,9.767095
0.20854746,0.2681439,0.14207631,0.60399336,0.46191704,0.15595,0.0574,0.164575,0.15751667,1.5146391,-17.052593,-16.378954,-11.570528,-10.8137665,270.0,1325.0,1,0.92816734
0.517192,0.6589411,-0.105584234,0.70953184,0.8151161,0.29295716,0.02984,0.18915,0.13355,1.5955843,-15.987937,-16.165323,-9.513695,-10.131288,116.54654,1423.0,1,10.26511
0.3324225,0.3659798,0.06769471,0.66811186,0.60041714,0.2167625,0.05412,0.1681,0.177325,1.4605061,-16.6273,-17.253784,-11.685859,-11.813565,45.0232,1323.0,1,1.3119724
0.34379074,0.3857999,0.05096349,0.6602044,0.60924095,0.22348334,0.054266665,0.17144445,0.18044,1.3826134,-16.946363,-16.884188,-11.88642,-12.211793,270.0,1323.0,1,0.92816097
0.33305138,0.3932166,0.08564494,0.68704915,0.6014042,0.21668333,0.053933334,0.173825,0.174875,1.5320772,-16.025217,-15.70738,-10.865453,-10.252343,-0.0,1327.0,1,0.0
0.36905146,0.31712878,-0.017862054,0.58094954,0.59881157,0.2601,0.06526667,0.2339,0.22598,1.6333164,-16.030025,-15.594128,-9.959219,-9.547524,301.98447,1331.0,1,8.687843
0.3379118,0.26994744,-0.08548486,0.48141053,0.5668954,0.25306666,0.06995,0.22985,0.23776667,1.6686049,-15.907789,-16.106806,-10.220104,-9.652858,284.02533,1377.0,1,3.8213828
0.29143056,0.21162133,0.027415695,0.5205508,0.4931351,0.24605,0.083525,0.2745,0.24893333,1.587733,-16.469795,-16.47109,-10.839807,-10.373967,-0.0,1347.0,1,3.7047918
0.29918224,0.20616189,-0.13007538,0.34829578,0.47837114,0.2623,0.09255,0.31865,0.2722857,1.8379377,-15.940513,-15.005834,-8.406613,-8.164495,282.0852,1384.0,1,13.059069
0.30292252,0.4733427,0.1836519,0.7420807,0.5584288,0.21193333,0.06005,0.1472,0.14287777,1.5127796,-16.794052,-16.025135,-11.417884,-10.593172,198.44897,1322.0,1,2.9306648
0.42669696,0.3721287,-0.021078324,0.6602676,0.68134594,0.27437273,0.052,0.2366,0.223225,1.5749698,-16.231276,-16.803947,-10.142097,-10.669378,75.26782,1384.0,1,17.655207
0.24837282,0.09269424,0.26496497,0.68642795,0.42146298,0.22894286,0.09318,0.2096,0.26814285,1.5467672,-15.062942,-18.084503,-9.613411,-11.691806,101.30104,1364.0,1,13.918495
0.18795519,0.049684312,0.08363316,0.35167438,0.2680412,0.2993,0.17276667,0.3357,0.37433332,1.6618743,-16.290228,-17.61948,-9.754318,-10.602174,158.18275,1466.0,1,4.982645
0.31233287,0.21243125,0.058119424,0.57524306,0.51712364,0.237,0.075433336,0.2465,0.24545,1.6848952,-15.284529,-15.215844,-9.7137575,-9.030736,180.0,1372.0,1,7.3788605
0.26126552,0.13580851,0.08704882,0.5233866,0.4363378,0.2325,0.09124,0.2699,0.2614,1.6078156,-15.846902,-15.899752,-10.472524,-9.889039,140.17195,1378.0,1,7.208037
0.31740507,0.21816438,0.03777598,0.53622437,0.49844837,0.2535,0.08485,0.2721,0.2585,1.6209416,-16.122417,-15.555844,-10.930565,-9.596795,251.57874,1396.0,1,2.9325237
0.28770834,0.15797065,0.05908782,0.5336745,0.47458664,0.2408,0.0858,0.2741,0.2579,1.5529093,-15.638098,-15.4575615,-10.214995,-9.953938,192.53851,1378.0,1,8.488706
0.29026267,0.19984739,0.07438289,0.602137,0.5277541,0.20963334,0.0648,0.2361,0.2199,1.6611713,-14.587946,-14.466113,-8.505124,-8.708381,159.42891,1387.0,1,7.8752947
0.31613722,0.27158344,0.15703304,0.68731654,0.5302835,0.2375,0.0729,0.2079,0.2159,1.7052746,-14.484587,-14.23226,-8.393974,-8.346022,161.55133,1391.0,1,8.731429
0.30950803,0.23379174,0.104986645,0.64528096,0.5402943,0.2198,0.0656,0.2226,0.22226667,1.6704364,-14.788985,-14.445721,-9.098611,-8.647872,153.41669,1408.0,1,2.0733578
0.3267024,0.28258333,0.08773541,0.6208311,0.53309566,0.24725,0.0753,0.2375,0.22855,1.5807065,-14.782954,-14.40945,-9.607943,-9.1158285,191.31871,1416.0,1,4.7187414
0.33244178,0.27873296,0.10469573,0.66860634,0.5639106,0.22808333,0.0636,0.21935,0.214775,1.6329197,-15.265123,-14.505109,-9.380649,-8.882929,225.02281,1408.0,1,3.930401
0.29853308,0.24300241,0.13269044,0.6602748,0.5275844,0.2139,0.06615,0.22065,0.21376666,1.6759633,-15.396243,-14.441011,-9.227114,-8.616544,198.44864,1408.0,1,2.930659
0.36962414,0.2921781,0.059270713,0.6229812,0.5637105,0.26845,0.0749,0.2308,0.2345,1.6503556,-14.904302,-14.666952,-9.314203,-8.887147,158.18286,1418.0,1,4.9826417
0.36078453,0.28375813,0.06449868,0.6397612,0.57526255,0.253125,0.06825,0.2325,0.22345,1.634112,-14.945736,-14.507861,-9.271903,-8.878132,168.68129,1417.0,1,4.7187414
0.32989708,0.28527352,0.10643625,0.664763,0.5583267,0.2291,0.06493333,0.2222,0.2127,1.6587117,-15.346265,-14.28709,-9.286761,-8.613365,236.33098,1409.0,1,3.3421638
0.32601747,0.29303703,0.09775595,0.6756757,0.5779197,0.2182,0.058366667,0.2165,0.2074,1.6819462,-15.17372,-14.715544,-9.676245,-8.749118,213.7111,1415.0,1,3.341143
0.33160096,0.28618184,0.04181265,0.6148242,0.5730116,0.22595,0.061333332,0.2056,0.2081,1.6918919,-14.909246,-14.58452,-9.030841,-8.620244,180.0,1414.0,1,2.7802885
0.30979174,0.26278788,0.0962448,0.64988524,0.5536404,0.211075,0.060641665,0.2111,0.20393333,1.6626263,-14.96339,-14.370795,-9.14826,-8.643431,213.7111,1414.0,1,3.341143
0.38757858,0.33499998,-0.0038312508,0.57139,0.57522124,0.28035,0.0756,0.2354,0.2307,1.69058,-15.2153,-14.613256,-9.413503,-8.643931,165.95303,1433.0,1,3.8186579
0.3411558,0.29288444,0.04904978,0.62268734,0.57363755,0.2328,0.063075,0.21365,0.2138,1.7299341,-15.151061,-14.534488,-9.469089,-8.401758,210.98384,1417.0,1,5.393307
0.28831044,0.21171172,0.121197835,0.63856083,0.51736295,0.2152,0.06845,0.2395,0.2221,1.6718817,-14.770756,-14.376768,-9.586214,-8.599154,213.71109,1428.0,1,3.341142
0.35032034,0.27226207,0.09823561,0.6679278,0.5696922,0.2486,0.06815,0.22315,0.2215,1.6514786,-15.0254135,-14.629915,-9.147684,-8.858676,90.0,1425.0,1,2.7824953
0.3309821,0.30388793,0.084633216,0.6498357,0.5652025,0.22805,0.06335,0.2082,0.21436666,1.6898074,-15.413541,-14.622429,-9.586261,-8.653311,198.44861,1420.0,1,2.9306586
0.2965993,0.1774653,0.13679776,0.6518712,0.5150735,0.2205,0.070575,0.2253,0.23695,1.7363725,-14.778918,-14.573043,-8.62977,-8.392809,206.58325,1433.0,1,2.073357
0.34339893,0.32655942,0.085828066,0.6651291,0.57930106,0.235,0.0626,0.20605,0.2078,1.6817955,-14.736442,-14.377064,-8.7443495,-8.548639,225.02275,1420.0,1,2.6225498
0.33111528,0.30909088,0.10083988,0.66499466,0.5641548,0.2304,0.0642,0.2073,0.2103,1.6838715,-14.867548,-14.208263,-8.599435,-8.437856,180.0,1421.0,1,1.8543341
0.28151596,0.16406839,0.02102172,0.48341706,0.46239534,0.251075,0.0923,0.2634,0.261975,1.7206542,-16.859835,-16.422592,-10.287733,-9.544388,212.7562,1511.0,1,15.081889
0.14737,0.050139204,-0.03407948,0.19969876,0.23377824,0.2334,0.14495,0.2519,0.27905,1.6020532,-18.667318,-18.189579,-11.845752,-11.353918,194.9429,1513.0,1,14.107145
0.20525846,0.12788524,0.033859108,0.36629915,0.33244005,0.2486,0.12455,0.2485,0.2711,1.7623587,-17.100084,-16.805197,-10.50491,-9.535628,180.0,1508.0,1,4.6273675
0.23862854,0.13934521,-0.077302985,0.32589933,0.40320233,0.241,0.1025,0.2944,0.27495,1.6588392,-18.900295,-17.081253,-10.873169,-10.2971115,161.55122,1531.0,1,2.9306614
0.4333519,0.54169595,0.0066092177,0.73380595,0.72719675,0.2509,0.039628573,0.148975,0.14596666,1.4060037,-17.269173,-16.816252,-11.775076,-11.960318,180.0,1325.0,1,3.7047918
0.39960665,0.51673996,0.053915735,0.7635741,0.7096584,0.23153333,0.03932,0.14507143,0.14410909,1.4324448,-16.515028,-16.675486,-11.878919,-11.641275,314.977,1325.0,1,1.3119677
0.3752443,0.36110434,0.046468817,0.6935484,0.6470796,0.23335,0.05,0.1855,0.19338334,1.6410304,-14.226816,-14.404382,-8.339432,-8.777644,-0.0,1462.0,1,0.92740995
0.27006805,0.24422467,0.010626192,0.45514953,0.44452333,0.23734,0.09126667,0.2504,0.229325,1.6180644,-15.672633,-15.016657,-9.71905,-9.280629,329.01596,1458.0,1,5.3933187
0.31486687,0.27971256,0.10909288,0.6437299,0.53463703,0.2315,0.0702,0.1942,0.21855,1.6051468,-14.900914,-14.782688,-9.372539,-9.209556,270.0,1454.0,1,5.5519543
0.34109563,0.32309294,0.13130865,0.6736455,0.5423369,0.2541,0.0754,0.20015,0.2241,1.5930324,-14.718148,-14.719855,-8.768881,-9.240149,206.58337,1468.0,1,2.0733593
0.30095482,0.27279955,0.10456579,0.60105914,0.49649334,0.24005,0.08076666,0.2151,0.2211,1.5945692,-15.605846,-15.091034,-9.709845,-9.46402,293.182,1445.0,1,7.032798
0.28751752,0.2452212,0.048001833,0.54652303,0.49852118,0.228,0.0763,0.21265,0.2174,1.5971684,-14.914839,-15.131946,-9.748445,-9.474234,345.95303,1444.0,1,3.818658
0.2918205,0.22299747,-0.008735127,0.51279265,0.52152777,0.2191,0.0689,0.2374,0.2125,1.6385845,-15.40755,-15.1914015,-10.007089,-9.271051,333.4167,1442.0,1,2.0733578
0.30438668,0.25576803,-0.0047908905,0.48343837,0.48822927,0.25445,0.0875,0.2799,0.2355,1.6059082,-16.025415,-15.306404,-10.416362,-9.531307,303.66904,1428.0,1,3.3421633
0.30453297,0.23134626,-0.074576035,0.45309556,0.5276716,0.2298,0.07105,0.2579,0.2161,1.6575907,-16.438295,-14.848404,-10.587878,-8.957823,314.97726,1427.0,1,5.234156
0.33593172,0.25014856,-0.024353752,0.50028396,0.5246377,0.263,0.082,0.25943333,0.2468,1.6662166,-16.392962,-15.666094,-10.579953,-9.402196,303.66907,1444.0,1,3.3421597
0.29643095,0.27203733,-0.109737255,0.41510528,0.5248425,0.2179,0.0679,0.2829,0.211625,1.5801401,-16.18648,-14.550367,-10.781904,-9.208277,18.448599,1415.0,1,5.8460617
0.30373746,0.13969314,-0.08648368,0.41640648,0.50289017,0.247,0.0817,0.2814,0.2558,1.5124351,-17.57724,-17.254631,-11.506026,-11.408511,-0.0,1389.0,1,6.464861
0.26943797,0.103593074,0.0245036,0.482243,0.4577394,0.2365,0.087975,0.2686,0.2659,1.4957364,-16.878565,-17.050842,-11.114634,-11.3996315,26.583277,1389.0,1,6.1984925
0.30392432,0.22664642,-0.07213457,0.42308885,0.4952234,0.2426,0.0819,0.2833,0.254,1.6948423,-15.7479105,-14.664919,-10.304788,-8.652675,201.81732,1397.0,1,9.891051
0.3686629,0.2598545,-0.03725278,0.49180755,0.5290603,0.29005,0.08933333,0.2848,0.2695125,1.5262629,-15.836835,-15.473955,-10.881838,-10.13846,251.57889,1448.0,1,2.9325461
0.36888993,0.28210947,-0.056051172,0.45746234,0.5135135,0.30146667,0.0969,0.29285,0.26945,1.5595156,-15.975384,-15.349903,-10.469309,-9.842737,236.33122,1451.0,1,6.6617785
0.28077865,0.15130815,-0.005107697,0.4165193,0.421627,0.27246666,0.11085,0.3159,0.30772,1.569938,-16.6781,-16.440031,-10.704662,-10.471771,173.65474,1393.0,1,8.339476
0.30002448,0.18142167,-0.05881527,0.4070323,0.46584758,0.25055,0.0913,0.3001,0.2702,1.6150007,-16.15021,-15.282147,-10.858622,-9.4626255,209.07419,1395.0,1,9.4639
0.3906725,0.31263858,-0.03094978,0.5273551,0.55830485,0.296,0.0839,0.2723,0.2607,1.5697106,-16.028152,-15.642164,-10.445935,-9.964998,213.71133,1446.0,1,3.341152
0.3665472,0.25657967,-0.036267903,0.4917184,0.5279863,0.29005,0.0896,0.2789,0.2692,1.5724689,-16.06656,-15.363621,-10.912072,-9.770382,270.0,1448.0,1,4.631075
0.36656705,0.2577186,-0.026811361,0.50343776,0.5302491,0.29025,0.0891,0.27823332,0.26986668,1.6239717,-15.971706,-15.880719,-10.701117,-9.778938,90.0,1446.0,1,0.9281559
0.38622564,0.2702717,-0.09109222,0.4498999,0.54099214,0.296275,0.08825,0.31173334,0.2702,1.6204023,-16.180828,-15.041309,-10.359178,-9.282454,255.9746,1426.0,1,3.821361
0.3350204,0.23948292,-0.06856475,0.41484943,0.4834142,0.28285,0.0985,0.2872,0.27263334,1.5450655,-15.994728,-15.785622,-10.138845,-10.216797,326.28867,1457.0,1,3.3411515
0.346265,0.25239617,-0.08896743,0.42747357,0.516441,0.2744,0.0875,0.2766,0.26833335,1.6200197,-15.841188,-15.025368,-10.101361,-9.274806,281.3011,1460.0,1,4.7222276
0.31526247,0.24042286,-0.022172032,0.45401844,0.47619048,0.2728,0.0968,0.2758,0.2652,1.4971864,-15.404615,-15.2257,-10.46733,-10.169542,333.41653,1452.0,1,6.198502
0.3104952,0.19777882,-0.046966173,0.44424513,0.4912113,0.25345,0.086475,0.2612,0.2587,1.5756695,-15.668316,-15.326616,-10.339977,-9.72705,341.55127,1441.0,1,2.930661
0.30372924,0.18361475,0.005255202,0.47608697,0.47083175,0.26053333,0.09373333,0.2619,0.26605,1.6003987,-15.785097,-15.450427,-10.0022745,-9.654112,326.28873,1439.0,1,3.3411498
0.3456393,0.28429306,-0.061164126,0.4420779,0.503242,0.284,0.09385,0.28725,0.2638,1.5006698,-15.862899,-15.089806,-10.407233,-10.05538,281.3011,1451.0,1,4.7222223
0.30484974,0.2010682,-0.0033075907,0.45988882,0.4631964,0.26985,0.099,0.2576,0.2744,1.5876493,-15.792931,-15.820858,-10.3019905,-9.964957,314.97702,1443.0,1,1.3119673
0.32312617,0.21915723,-0.0040567564,0.48601496,0.4900717,0.27015,0.09245,0.253,0.26756668,1.5392342,-15.237014,-15.149911,-9.992358,-9.8425,314.97702,1440.0,1,6.5325284
0.35632572,0.27952942,-0.048447173,0.4885794,0.5370266,0.2719,0.0819,0.2537,0.2508,1.5841185,-16.304558,-15.788478,-9.989707,-9.966728,-0.0,1450.0,1,1.8543341
0.3582589,0.29340348,-0.051743068,0.48069066,0.53243375,0.27965,0.085325,0.2663,0.25873333,1.6207082,-15.647847,-15.567256,-9.971741,-9.605218,333.41656,1432.0,1,2.07336
0.369497,0.34009975,-0.009135718,0.5306014,0.5397371,0.285525,0.08535,0.2561,0.2394,1.67982,-15.344604,-15.189252,-9.362677,-9.042191,270.0,1437.0,1,0.9281527
0.23466331,0.097988605,-0.043327864,0.3004194,0.34374726,0.2552,0.124633335,0.2814,0.27858,1.6427107,-15.028969,-15.402733,-7.644884,-9.376412,-0.0,1439.0,1,1.8543341
0.3451148,0.28244808,0.014807309,0.53859496,0.5237876,0.27625,0.086333334,0.2452,0.2553,1.596021,-15.095154,-15.31347,-9.849044,-9.594779,26.583406,1420.0,1,4.1413035
0.34438297,0.23826085,0.01366006,0.5162981,0.50263804,0.2848,0.09426667,0.2826,0.2754,1.5501597,-15.643233,-15.348722,-10.146192,-9.9013815,180.0,1424.0,1,1.8543341
